district_code,district_name,week,year,disease,cases_reported,population,incidence_rate,vaccination_coverage,rainfall_mm,humidity,risk_flag
D0125,District_125,26,2025,Hepatitis,117,7527903,0.015542177,87.68,315.71,38.22,0
D0126,District_126,1,2025,Hepatitis,58,5112025,0.011345797,74.94,266.25,59.18,0
D0126,District_126,2,2025,Dengue,255,5112025,0.049882385,74.94,57.7,55.26,0
D0126,District_126,3,2025,Swine Flu,118,5112025,0.023082829,74.94,302.82,42.82,0
D0126,District_126,4,2025,Swine Flu,103,5112025,0.020148571,74.94,58.6,92.61,0
D0126,District_126,5,2025,Malaria,122,5112025,0.023865298,74.94,168.6,40.37,0
D0126,District_126,6,2025,Malaria,16,5112025,0.003129875,74.94,71.42,74.5,0
D0126,District_126,7,2025,Swine Flu,103,5112025,0.020148571,74.94,346.04,92.31,0
D0126,District_126,8,2025,Swine Flu,202,5112025,0.039514674,74.94,103.13,93.84,0
D0126,District_126,9,2025,Hepatitis,217,5112025,0.042448932,74.94,195.93,85.53,0
D0126,District_126,10,2025,Typhoid,280,5112025,0.054772815,74.94,447.84,42.33,0
D0126,District_126,11,2025,Hepatitis,280,5112025,0.054772815,74.94,102.16,87.22,0
D0126,District_126,12,2025,Malaria,203,5112025,0.039710291,74.94,253.9,49.36,0
D0126,District_126,13,2025,Dengue,83,5112025,0.016236227,74.94,209.64,94.57,0
D0126,District_126,14,2025,Swine Flu,136,5112025,0.026603939,74.94,9.06,79.64,0
D0126,District_126,15,2025,Chikungunya,179,5112025,0.035015478,74.94,396.38,84.97,0
D0126,District_126,16,2025,Swine Flu,102,5112025,0.019952954,74.94,34.52,35.95,0
D0126,District_126,17,2025,Hepatitis,245,5112025,0.047926213,74.94,237.13,70.79,0
D0126,District_126,18,2025,Dengue,211,5112025,0.041275229,74.94,280.34,87.48,0
D0126,District_126,19,2025,Typhoid,288,5112025,0.056337753,74.94,314.21,90.31,0
D0126,District_126,20,2025,Chikungunya,63,5112025,0.012323883,74.94,344.32,32,0
D0126,District_126,21,2025,Dengue,49,5112025,0.009585243,74.94,126.64,95.74,0
D0126,District_126,22,2025,Chikungunya,223,5112025,0.043622635,74.94,4.99,33.03,0
D0126,District_126,23,2025,Chikungunya,235,5112025,0.045970041,74.94,361.72,73.02,0
D0126,District_126,24,2025,Chikungunya,125,5112025,0.02445215,74.94,267.83,78.54,0
D0126,District_126,25,2025,Chikungunya,151,5112025,0.029538197,74.94,418.06,37.51,0
D0126,District_126,26,2025,Swine Flu,147,5112025,0.028755728,74.94,410.69,33.36,0
D0127,District_127,1,2025,Hepatitis,223,7176620,0.031073124,64.11,421.66,84.94,1
D0127,District_127,2,2025,Malaria,123,7176620,0.017138987,64.11,242.55,56.93,1
D0127,District_127,3,2025,Dengue,163,7176620,0.022712642,64.11,166.81,37.5,1
D0127,District_127,4,2025,Malaria,98,7176620,0.013655453,64.11,395.78,83.39,0
D0127,District_127,5,2025,Dengue,262,7176620,0.036507437,64.11,225.65,89.44,1
D0127,District_127,6,2025,Hepatitis,159,7176620,0.022155276,64.11,91.72,71.12,1
D0127,District_127,7,2025,Swine Flu,19,7176620,0.002647486,64.11,427.49,41.29,0
D0127,District_127,8,2025,Malaria,11,7176620,0.001532755,64.11,441.28,31.07,0
D0127,District_127,9,2025,Typhoid,95,7176620,0.013237429,64.11,233.15,79.06,0
D0127,District_127,10,2025,Malaria,214,7176620,0.029819051,64.11,37.85,68.51,1
D0127,District_127,11,2025,Chikungunya,125,7176620,0.01741767,64.11,193.91,75.56,1
D0127,District_127,12,2025,Swine Flu,187,7176620,0.026056835,64.11,401.77,86.92,1
D0127,District_127,13,2025,Malaria,279,7176620,0.03887624,64.11,450.89,60.4,1
D0127,District_127,14,2025,Typhoid,284,7176620,0.039572947,64.11,101.74,38.72,1
D0127,District_127,15,2025,Swine Flu,153,7176620,0.021319228,64.11,33.49,95.8,1
D0127,District_127,16,2025,Hepatitis,70,7176620,0.009753895,64.11,438.68,68.17,0
D0127,District_127,17,2025,Chikungunya,227,7176620,0.031630489,64.11,194.7,73.07,1
D0127,District_127,18,2025,Hepatitis,39,7176620,0.005434313,64.11,270.88,95.34,0
D0127,District_127,19,2025,Dengue,257,7176620,0.03581073,64.11,484.03,95.21,1
D0127,District_127,20,2025,Dengue,128,7176620,0.017835694,64.11,33.28,70.05,1
D0127,District_127,21,2025,Chikungunya,41,7176620,0.005712996,64.11,324.16,50.83,0
D0127,District_127,22,2025,Hepatitis,246,7176620,0.034277975,64.11,37.05,99.8,1
D0127,District_127,23,2025,Malaria,147,7176620,0.02048318,64.11,187.73,77.66,1
D0127,District_127,24,2025,Swine Flu,200,7176620,0.027868272,64.11,401.91,58.59,1
D0127,District_127,25,2025,Dengue,188,7176620,0.026196176,64.11,216.74,69.19,1
D0127,District_127,26,2025,Chikungunya,289,7176620,0.040269653,64.11,498.59,59.11,1
D0128,District_128,1,2025,Malaria,228,3029616,0.075257062,69.19,279.53,92.18,1
D0128,District_128,2,2025,Hepatitis,152,3029616,0.050171375,69.19,160.58,63.77,1
D0128,District_128,3,2025,Typhoid,244,3029616,0.08053826,69.19,110.06,87.65,1
D0128,District_128,4,2025,Chikungunya,265,3029616,0.087469831,69.19,175.26,88.81,1
D0128,District_128,5,2025,Chikungunya,12,3029616,0.003960898,69.19,186.27,87.7,0
D0128,District_128,6,2025,Dengue,233,3029616,0.076907436,69.19,34.36,80.55,1
D0128,District_128,7,2025,Hepatitis,131,3029616,0.043239803,69.19,184.79,89.84,1
D0128,District_128,8,2025,Dengue,264,3029616,0.087139756,69.19,232.12,57.11,1
D0128,District_128,9,2025,Swine Flu,191,3029616,0.063044293,69.19,361.37,38.03,1
D0128,District_128,10,2025,Hepatitis,208,3029616,0.068655566,69.19,328.36,88.97,1
D0128,District_128,11,2025,Malaria,21,3029616,0.006931572,69.19,354.38,64.87,0
D0128,District_128,12,2025,Dengue,208,3029616,0.068655566,69.19,4.18,38.92,1
D0128,District_128,13,2025,Hepatitis,218,3029616,0.071956314,69.19,108.83,38.07,1
D0128,District_128,14,2025,Swine Flu,283,3029616,0.093411178,69.19,330.84,41.15,1
D0128,District_128,15,2025,Typhoid,99,3029616,0.032677409,69.19,241.99,82.57,0
D0128,District_128,16,2025,Dengue,110,3029616,0.036308232,69.19,2.66,79.76,1
D0128,District_128,17,2025,Malaria,116,3029616,0.038288681,69.19,402.25,44.27,1
D0128,District_128,18,2025,Hepatitis,276,3029616,0.091100654,69.19,386.4,89.28,1
D0128,District_128,19,2025,Swine Flu,240,3029616,0.07921796,69.19,274.21,49.69,1
D0128,District_128,20,2025,Hepatitis,28,3029616,0.009242095,69.19,33.23,85.51,0
D0128,District_128,21,2025,Hepatitis,282,3029616,0.093081103,69.19,383.26,64.22,1
D0128,District_128,22,2025,Chikungunya,207,3029616,0.068325491,69.19,291.86,81.21,1
D0128,District_128,23,2025,Typhoid,263,3029616,0.086809681,69.19,390.98,56.7,1
D0128,District_128,24,2025,Typhoid,136,3029616,0.044890178,69.19,375.87,54.3,1
D0128,District_128,25,2025,Dengue,104,3029616,0.034327783,69.19,401.5,88.9,1
D0128,District_128,26,2025,Swine Flu,150,3029616,0.049511225,69.19,259,32.47,1
D0129,District_129,1,2025,Hepatitis,180,4821921,0.037329521,96.67,70.16,98.23,0
D0129,District_129,2,2025,Dengue,32,4821921,0.006636359,96.67,335.58,75.37,0
D0129,District_129,3,2025,Dengue,283,4821921,0.058690302,96.67,310.24,60.27,0
D0129,District_129,4,2025,Swine Flu,296,4821921,0.061386323,96.67,371.13,73.96,0
D0129,District_129,5,2025,Swine Flu,10,4821921,0.002073862,96.67,84.94,38.59,0
D0129,District_129,6,2025,Typhoid,235,4821921,0.048735763,96.67,97.49,65.98,0
D0129,District_129,7,2025,Hepatitis,76,4821921,0.015761353,96.67,445.2,98.96,0
D0129,District_129,8,2025,Hepatitis,236,4821921,0.048943149,96.67,374.99,46.47,0
D0129,District_129,9,2025,Dengue,122,4821921,0.02530112,96.67,454.11,80.56,0
D0129,District_129,10,2025,Chikungunya,168,4821921,0.034840886,96.67,379.36,60.45,0
D0129,District_129,11,2025,Hepatitis,134,4821921,0.027789754,96.67,298.58,75.67,0
D0129,District_129,12,2025,Swine Flu,183,4821921,0.037951679,96.67,327.07,44.34,0
D0129,District_129,13,2025,Malaria,102,4821921,0.021153395,96.67,444.56,62.93,0
D0129,District_129,14,2025,Dengue,69,4821921,0.01430965,96.67,289.4,98.61,0
D0129,District_129,15,2025,Chikungunya,190,4821921,0.039403383,96.67,316.2,43.67,0
D0129,District_129,16,2025,Dengue,138,4821921,0.028619299,96.67,78.24,74.55,0
D0129,District_129,17,2025,Malaria,192,4821921,0.039818155,96.67,236.96,70.29,0
D0129,District_129,18,2025,Chikungunya,267,4821921,0.055372122,96.67,358.2,69.55,0
D0129,District_129,19,2025,Hepatitis,228,4821921,0.04728406,96.67,135.47,73.06,0
D0129,District_129,20,2025,Chikungunya,4,4821921,0.000829545,96.67,101.13,65.16,0
D0129,District_129,21,2025,Hepatitis,55,4821921,0.011406242,96.67,156.91,31.19,0
D0129,District_129,22,2025,Hepatitis,94,4821921,0.019494305,96.67,120.75,93.01,0
D0129,District_129,23,2025,Swine Flu,168,4821921,0.034840886,96.67,107.46,87.89,0
D0129,District_129,24,2025,Chikungunya,60,4821921,0.012443174,96.67,212.43,42.19,0
D0129,District_129,25,2025,Typhoid,130,4821921,0.026960209,96.67,453.92,58.93,0
D0129,District_129,26,2025,Typhoid,222,4821921,0.046039742,96.67,253.53,83.94,0
D0130,District_130,1,2025,Dengue,83,7055642,0.011763635,79.75,93.96,98.6,0
D0130,District_130,2,2025,Malaria,24,7055642,0.003401533,79.75,38.49,96.58,0
D0130,District_130,3,2025,Swine Flu,2,7055642,0.000283461,79.75,348.08,92.96,0
D0130,District_130,4,2025,Typhoid,70,7055642,0.009921138,79.75,191.4,41.09,0
D0130,District_130,5,2025,Typhoid,22,7055642,0.003118072,79.75,410.92,94.01,0
D0130,District_130,6,2025,Hepatitis,71,7055642,0.010062869,79.75,329.76,91.49,0
D0130,District_130,7,2025,Chikungunya,238,7055642,0.03373187,79.75,398.12,56.39,0
D0130,District_130,8,2025,Chikungunya,297,7055642,0.042093972,79.75,135.97,57.62,0
D0130,District_130,9,2025,Malaria,154,7055642,0.021826504,79.75,346.18,62.19,0
D0130,District_130,10,2025,Hepatitis,107,7055642,0.015165169,79.75,132.03,75.93,0
D0130,District_130,11,2025,Typhoid,293,7055642,0.04152705,79.75,469.53,48.26,0
D0130,District_130,12,2025,Dengue,203,7055642,0.028771301,79.75,318.19,31.61,0
D0130,District_130,13,2025,Chikungunya,126,7055642,0.017858049,79.75,162.26,39.89,0
D0130,District_130,14,2025,Typhoid,125,7055642,0.017716318,79.75,134.76,60.81,0
D0130,District_130,15,2025,Typhoid,65,7055642,0.009212486,79.75,95.46,49.74,0
D0130,District_130,16,2025,Swine Flu,286,7055642,0.040534936,79.75,347.32,83.52,0
D0130,District_130,17,2025,Malaria,155,7055642,0.021968235,79.75,109.36,37.47,0
D0130,District_130,18,2025,Chikungunya,297,7055642,0.042093972,79.75,297.65,94.22,0
D0130,District_130,19,2025,Malaria,270,7055642,0.038267248,79.75,132.32,92.67,0
D0130,District_130,20,2025,Typhoid,120,7055642,0.017007666,79.75,330.98,93.61,0
D0130,District_130,21,2025,Malaria,145,7055642,0.020550929,79.75,407.47,81.77,0
D0130,District_130,22,2025,Typhoid,225,7055642,0.031889373,79.75,389.01,37.49,0
D0130,District_130,23,2025,Hepatitis,273,7055642,0.038692439,79.75,380.43,60.67,0
D0130,District_130,24,2025,Typhoid,142,7055642,0.020125738,79.75,93.86,39.2,0
D0130,District_130,25,2025,Malaria,247,7055642,0.035007445,79.75,44.19,99.14,0
D0130,District_130,26,2025,Hepatitis,194,7055642,0.027495726,79.75,349.47,53.31,0
D0131,District_131,1,2025,Chikungunya,49,1798552,0.027244139,96.49,184.17,70.97,0
D0131,District_131,2,2025,Malaria,4,1798552,0.002224011,96.49,216.17,84.56,0
D0131,District_131,3,2025,Typhoid,199,1798552,0.110644563,96.49,15.57,94.44,0
D0131,District_131,4,2025,Malaria,279,1798552,0.155124789,96.49,129.79,82.89,0
D0131,District_131,5,2025,Chikungunya,8,1798552,0.004448023,96.49,16.84,77.22,0
D0131,District_131,6,2025,Malaria,7,1798552,0.00389202,96.49,439.59,62.62,0
D0131,District_131,7,2025,Chikungunya,72,1798552,0.040032204,96.49,121.7,72.38,0
D0131,District_131,8,2025,Hepatitis,270,1798552,0.150120764,96.49,278.67,36.59,0
D0131,District_131,9,2025,Dengue,185,1798552,0.102860523,96.49,19.49,91.87,0
D0131,District_131,10,2025,Typhoid,208,1798552,0.115648588,96.49,333.42,68.06,0
D0131,District_131,11,2025,Swine Flu,48,1798552,0.026688136,96.49,161.51,32.81,0
D0131,District_131,12,2025,Dengue,279,1798552,0.155124789,96.49,448.96,94.39,0
D0131,District_131,13,2025,Malaria,150,1798552,0.083400424,96.49,444.06,64.25,0
D0131,District_131,14,2025,Chikungunya,228,1798552,0.126768645,96.49,162.65,90.8,0
D0131,District_131,15,2025,Hepatitis,209,1798552,0.116204591,96.49,450.48,89.98,0
D0131,District_131,16,2025,Dengue,57,1798552,0.031692161,96.49,498.08,87.1,0
D0131,District_131,17,2025,Chikungunya,209,1798552,0.116204591,96.49,412.71,34.3,0
D0131,District_131,18,2025,Malaria,185,1798552,0.102860523,96.49,422.44,47.29,0
D0131,District_131,19,2025,Swine Flu,94,1798552,0.052264266,96.49,124.5,91.29,0
D0131,District_131,20,2025,Swine Flu,286,1798552,0.159016809,96.49,288.35,92.93,0
D0131,District_131,21,2025,Dengue,40,1798552,0.022240113,96.49,33.63,62.06,0
D0131,District_131,22,2025,Swine Flu,58,1798552,0.032248164,96.49,47.46,60.8,0
D0131,District_131,23,2025,Dengue,63,1798552,0.035028178,96.49,499.45,42.26,0
D0131,District_131,24,2025,Dengue,20,1798552,0.011120057,96.49,163.32,97.79,0
D0131,District_131,25,2025,Hepatitis,47,1798552,0.026132133,96.49,374.09,44.92,0
D0131,District_131,26,2025,Hepatitis,114,1798552,0.063384322,96.49,403.33,43.37,0
D0132,District_132,1,2025,Dengue,22,6837704,0.003217454,76.18,429.01,76.25,0
D0132,District_132,2,2025,Swine Flu,226,6837704,0.03305203,76.18,498.81,47,0
D0132,District_132,3,2025,Typhoid,210,6837704,0.030712064,76.18,120.75,95.71,0
D0132,District_132,4,2025,Typhoid,100,6837704,0.014624792,76.18,20.18,30.76,0
D0132,District_132,5,2025,Hepatitis,88,6837704,0.012869817,76.18,205.6,30.4,0
D0132,District_132,6,2025,Malaria,218,6837704,0.031882047,76.18,65.04,65.34,0
D0132,District_132,7,2025,Chikungunya,224,6837704,0.032759534,76.18,11.21,64.16,0
D0132,District_132,8,2025,Swine Flu,208,6837704,0.030419568,76.18,180.21,41.44,0
D0132,District_132,9,2025,Malaria,197,6837704,0.028810841,76.18,391.87,64.62,0
D0132,District_132,10,2025,Malaria,202,6837704,0.02954208,76.18,283.09,58.82,0
D0132,District_132,11,2025,Swine Flu,64,6837704,0.009359867,76.18,156.39,92.32,0
D0132,District_132,12,2025,Swine Flu,294,6837704,0.042996889,76.18,327.17,30.65,0
D0132,District_132,13,2025,Typhoid,42,6837704,0.006142413,76.18,116.01,98.34,0
D0132,District_132,14,2025,Dengue,143,6837704,0.020913453,76.18,7.19,73.71,0
D0132,District_132,15,2025,Dengue,80,6837704,0.011699834,76.18,382.18,40.63,0
D0132,District_132,16,2025,Hepatitis,122,6837704,0.017842246,76.18,311.87,33.27,0
D0132,District_132,17,2025,Hepatitis,1,6837704,0.000146248,76.18,381.15,67.67,0
D0132,District_132,18,2025,Typhoid,84,6837704,0.012284825,76.18,19.47,46.44,0
D0132,District_132,19,2025,Malaria,238,6837704,0.034807005,76.18,418.56,51.08,0
D0132,District_132,20,2025,Malaria,106,6837704,0.01550228,76.18,309.76,47.16,0
D0132,District_132,21,2025,Swine Flu,149,6837704,0.02179094,76.18,281.7,75.51,0
D0132,District_132,22,2025,Swine Flu,154,6837704,0.02252218,76.18,312.31,68.75,0
D0132,District_132,23,2025,Chikungunya,24,6837704,0.00350995,76.18,432.22,35.46,0
D0132,District_132,24,2025,Chikungunya,109,6837704,0.015941023,76.18,293.47,66.86,0
D0132,District_132,25,2025,Malaria,161,6837704,0.023545915,76.18,290.48,85.38,0
D0132,District_132,26,2025,Chikungunya,107,6837704,0.015648528,76.18,495.34,35.68,0
D0133,District_133,1,2025,Swine Flu,133,7947737,0.016734323,50.75,378.37,92.28,1
D0133,District_133,2,2025,Chikungunya,74,7947737,0.009310826,50.75,221.15,70.48,0
D0133,District_133,3,2025,Dengue,51,7947737,0.006416921,50.75,353.7,96.54,0
D0133,District_133,4,2025,Dengue,179,7947737,0.022522134,50.75,194.62,40.37,1
D0133,District_133,5,2025,Malaria,296,7947737,0.037243306,50.75,114.44,99.55,1
D0133,District_133,6,2025,Swine Flu,45,7947737,0.005661989,50.75,298.43,75.1,0
D0133,District_133,7,2025,Typhoid,214,7947737,0.026925904,50.75,464.09,69.72,1
D0133,District_133,8,2025,Typhoid,137,7947737,0.017237611,50.75,464.57,66.07,1
D0133,District_133,9,2025,Hepatitis,95,7947737,0.011953088,50.75,170.95,31.66,0
D0133,District_133,10,2025,Swine Flu,272,7947737,0.034223578,50.75,263.84,95.77,1
D0133,District_133,11,2025,Chikungunya,241,7947737,0.030323097,50.75,105.82,75.08,1
D0133,District_133,12,2025,Hepatitis,76,7947737,0.00956247,50.75,497.82,36.41,0
D0133,District_133,13,2025,Typhoid,219,7947737,0.027555013,50.75,490.56,31.47,1
D0133,District_133,14,2025,Typhoid,10,7947737,0.00125822,50.75,324.75,33.55,0
D0133,District_133,15,2025,Hepatitis,210,7947737,0.026422616,50.75,402.21,72.66,1
D0133,District_133,16,2025,Dengue,84,7947737,0.010569046,50.75,357.55,72.98,0
D0133,District_133,17,2025,Typhoid,172,7947737,0.02164138,50.75,296.58,64.98,1
D0133,District_133,18,2025,Chikungunya,259,7947737,0.032587893,50.75,26.67,51.47,1
D0133,District_133,19,2025,Chikungunya,290,7947737,0.036488374,50.75,227.38,67.22,1
D0133,District_133,20,2025,Swine Flu,174,7947737,0.021893024,50.75,337.39,66.14,1
D0133,District_133,21,2025,Malaria,1,7947737,0.000125822,50.75,338.77,31.36,0
D0133,District_133,22,2025,Typhoid,167,7947737,0.021012271,50.75,186.56,49.77,1
D0133,District_133,23,2025,Typhoid,37,7947737,0.004655413,50.75,470.85,33.72,0
D0133,District_133,24,2025,Swine Flu,17,7947737,0.002138974,50.75,83.68,93.01,0
D0133,District_133,25,2025,Malaria,129,7947737,0.016231035,50.75,250.18,80.77,1
D0133,District_133,26,2025,Malaria,134,7947737,0.016860145,50.75,345.44,99.73,1
D0134,District_134,1,2025,Dengue,100,8979701,0.011136228,78.94,348.57,51.15,0
D0134,District_134,2,2025,Dengue,107,8979701,0.011915764,78.94,324.32,91.49,0
D0134,District_134,3,2025,Dengue,211,8979701,0.023497442,78.94,137.64,72.21,0
D0134,District_134,4,2025,Hepatitis,14,8979701,0.001559072,78.94,78.1,61.72,0
D0134,District_134,5,2025,Malaria,190,8979701,0.021158834,78.94,317.97,45.58,0
D0134,District_134,6,2025,Chikungunya,61,8979701,0.006793099,78.94,299.65,81.69,0
D0134,District_134,7,2025,Dengue,90,8979701,0.010022605,78.94,89.68,93.29,0
D0134,District_134,8,2025,Malaria,15,8979701,0.001670434,78.94,352.57,46.47,0
D0134,District_134,9,2025,Malaria,178,8979701,0.019822486,78.94,227.59,42.28,0
D0134,District_134,10,2025,Hepatitis,79,8979701,0.00879762,78.94,333.88,78.74,0
D0134,District_134,11,2025,Chikungunya,105,8979701,0.01169304,78.94,418.68,98.39,0
D0134,District_134,12,2025,Typhoid,179,8979701,0.019933849,78.94,84.86,82.5,0
D0134,District_134,13,2025,Typhoid,258,8979701,0.028731469,78.94,9.57,49.92,0
D0134,District_134,14,2025,Malaria,6,8979701,0.000668174,78.94,389.55,59.4,0
D0134,District_134,15,2025,Dengue,251,8979701,0.027951933,78.94,304.85,56.9,0
D0134,District_134,16,2025,Dengue,239,8979701,0.026615586,78.94,349.82,89.65,0
D0134,District_134,17,2025,Chikungunya,196,8979701,0.021827007,78.94,419.08,84,0
D0134,District_134,18,2025,Chikungunya,190,8979701,0.021158834,78.94,401.41,71.23,0
D0134,District_134,19,2025,Hepatitis,217,8979701,0.024165615,78.94,480.46,49.25,0
D0134,District_134,20,2025,Typhoid,23,8979701,0.002561332,78.94,267.97,95.66,0
D0134,District_134,21,2025,Hepatitis,218,8979701,0.024276978,78.94,244.25,75.73,0
D0134,District_134,22,2025,Chikungunya,265,8979701,0.029511005,78.94,200.94,97.93,0
D0134,District_134,23,2025,Dengue,271,8979701,0.030179179,78.94,76.85,70.61,0
D0134,District_134,24,2025,Typhoid,279,8979701,0.031070077,78.94,286.3,87.48,0
D0134,District_134,25,2025,Swine Flu,260,8979701,0.028954193,78.94,138.51,86.92,0
D0134,District_134,26,2025,Malaria,209,8979701,0.023274717,78.94,460.65,53.61,0
D0135,District_135,1,2025,Typhoid,204,296176,0.688779645,95.63,291.6,97.48,0
D0135,District_135,2,2025,Hepatitis,260,296176,0.87785641,95.63,296.42,31.54,0
D0135,District_135,3,2025,Swine Flu,139,296176,0.469315542,95.63,177.46,83.81,0
D0135,District_135,4,2025,Swine Flu,290,296176,0.979147534,95.63,25.99,97.59,0
D0135,District_135,5,2025,Chikungunya,81,296176,0.273486035,95.63,15.87,53.72,0
D0135,District_135,6,2025,Swine Flu,105,296176,0.354518935,95.63,211.67,75.37,0
D0135,District_135,7,2025,Hepatitis,265,296176,0.894738264,95.63,42.28,69.36,0
D0135,District_135,8,2025,Chikungunya,237,296176,0.800199881,95.63,303.42,83.31,0
D0135,District_135,9,2025,Hepatitis,113,296176,0.381529901,95.63,440.49,90.63,0
D0135,District_135,10,2025,Chikungunya,223,296176,0.75293069,95.63,441.46,72.21,0
D0135,District_135,11,2025,Hepatitis,228,296176,0.769812544,95.63,329.52,87.11,0
D0135,District_135,12,2025,Dengue,84,296176,0.283615148,95.63,105.62,51.86,0
D0135,District_135,13,2025,Hepatitis,253,296176,0.854221814,95.63,431.5,46,0
D0135,District_135,14,2025,Swine Flu,17,296176,0.057398304,95.63,443.05,60.15,0
D0135,District_135,15,2025,Hepatitis,171,296176,0.577359408,95.63,98.33,77.44,0
D0135,District_135,16,2025,Typhoid,201,296176,0.678650532,95.63,368.71,43.11,0
D0135,District_135,17,2025,Chikungunya,114,296176,0.384906272,95.63,143.26,77.62,0
D0135,District_135,18,2025,Malaria,208,296176,0.702285128,95.63,401.32,57.59,0
D0135,District_135,19,2025,Dengue,66,296176,0.222840473,95.63,498.62,85.69,0
D0135,District_135,20,2025,Chikungunya,263,296176,0.887985522,95.63,15.01,32.58,0
D0135,District_135,21,2025,Swine Flu,27,296176,0.091162012,95.63,448.68,76.76,0
