cases_lag1,rainfall_lag1,humidity_lag1,vaccination_coverage,predicted_risk,district_code,action
118.0,253.84,67.83,51.08,1,D0571,Increase Vaccination Drive
124.0,58.88,91.0,76.05,1,D0037,Increase Vaccination Drive
48.0,321.4,96.33,94.55,1,D0188,Increase Vaccination Drive
238.0,264.83,34.81,53.31,1,D0008,Increase Vaccination Drive
31.0,312.83,80.38,79.03,1,D0689,Increase Vaccination Drive
83.0,105.94,89.32,52.41,1,D0730,Increase Vaccination Drive
261.0,100.76,39.95,94.16,1,D0156,Increase Vaccination Drive
157.0,430.83,44.34,68.31,1,D0592,Increase Vaccination Drive
179.0,214.61,63.25,60.85,1,D0602,Increase Vaccination Drive
94.0,382.42,93.3,88.38,1,D0432,Increase Vaccination Drive
83.0,124.35,43.76,73.19,1,D0484,Increase Vaccination Drive
122.0,167.8,62.24,58.14,1,D0273,Increase Vaccination Drive
35.0,385.04,48.64,56.04,1,D0374,Increase Vaccination Drive
103.0,6.05,95.6,82.36,1,D0070,Increase Vaccination Drive
27.0,289.92,41.16,65.74,1,D0567,Increase Vaccination Drive
103.0,36.54,79.39,80.26,1,D0245,Increase Vaccination Drive
230.0,259.09,93.66,87.32,1,D0548,Increase Vaccination Drive
106.0,372.7,48.17,81.26,1,D0258,Increase Vaccination Drive
249.0,95.37,61.79,51.16,1,D0563,Increase Vaccination Drive
115.0,60.14,58.46,67.03,1,D0314,Increase Vaccination Drive
211.0,479.06,52.85,66.7,1,D0150,Increase Vaccination Drive
225.0,319.6,33.79,94.11,1,D0233,Increase Vaccination Drive
113.0,469.75,94.89,70.69,1,D0003,Increase Vaccination Drive
28.0,26.97,50.21,71.01,1,D0337,Increase Vaccination Drive
183.0,21.99,92.13,88.38,1,D0432,Increase Vaccination Drive
83.0,344.85,31.82,63.97,1,D0342,Increase Vaccination Drive
182.0,260.26,67.27,69.07,1,D0331,Increase Vaccination Drive
225.0,359.23,94.19,64.48,1,D0115,Increase Vaccination Drive
260.0,394.31,94.53,57.02,1,D0075,Increase Vaccination Drive
180.0,220.77,40.28,78.39,1,D0017,Increase Vaccination Drive
164.0,297.42,58.36,65.84,1,D0722,Increase Vaccination Drive
178.0,406.48,67.81,84.14,1,D0728,Increase Vaccination Drive
211.0,309.05,59.48,92.78,1,D0672,Increase Vaccination Drive
65.0,213.2,53.01,56.6,1,D0328,Increase Vaccination Drive
185.0,404.36,49.94,66.36,1,D0599,Increase Vaccination Drive
7.0,94.54,95.18,85.0,1,D0284,Increase Vaccination Drive
206.0,397.96,80.81,72.29,1,D0140,Increase Vaccination Drive
184.0,326.13,98.13,82.45,1,D0715,Increase Vaccination Drive
162.0,156.66,33.52,80.39,1,D0697,Increase Vaccination Drive
9.0,248.62,47.28,79.07,1,D0006,Increase Vaccination Drive
53.0,200.33,43.43,50.0,1,D0448,Increase Vaccination Drive
43.0,21.02,41.38,77.09,1,D0443,Increase Vaccination Drive
199.0,429.72,70.13,89.58,1,D0364,Increase Vaccination Drive
158.0,204.71,36.88,83.52,1,D0036,Increase Vaccination Drive
194.0,311.16,66.93,51.78,1,D0421,Increase Vaccination Drive
235.0,412.34,78.71,60.38,1,D0044,Increase Vaccination Drive
218.0,190.79,68.19,77.09,1,D0443,Increase Vaccination Drive
35.0,364.63,44.14,67.84,1,D0652,Increase Vaccination Drive
295.0,309.01,48.05,76.97,1,D0691,Increase Vaccination Drive
212.0,271.77,63.08,77.09,1,D0443,Increase Vaccination Drive
258.0,367.46,36.93,91.89,1,D0145,Increase Vaccination Drive
290.0,175.57,79.55,68.69,1,D0433,Increase Vaccination Drive
127.0,365.98,39.67,71.55,1,D0572,Increase Vaccination Drive
118.0,273.23,72.17,66.33,1,D0152,Increase Vaccination Drive
187.0,402.48,46.92,85.63,1,D0252,Increase Vaccination Drive
206.0,465.63,31.36,61.85,1,D0424,Increase Vaccination Drive
41.0,64.7,50.42,88.7,1,D0468,Increase Vaccination Drive
16.0,259.25,50.43,53.01,1,D0283,Increase Vaccination Drive
198.0,116.49,57.84,97.53,1,D0449,Increase Vaccination Drive
286.0,63.05,33.54,53.8,1,D0444,Increase Vaccination Drive
166.0,265.5,32.31,76.27,1,D0483,Increase Vaccination Drive
130.0,63.47,36.03,97.73,1,D0170,Increase Vaccination Drive
191.0,459.46,44.61,71.67,1,D0072,Increase Vaccination Drive
224.0,192.16,46.04,53.5,1,D0042,Increase Vaccination Drive
124.0,270.61,58.82,91.12,1,D0542,Increase Vaccination Drive
234.0,187.65,69.16,90.59,1,D0713,Increase Vaccination Drive
22.0,188.13,55.83,89.59,1,D0018,Increase Vaccination Drive
189.0,342.37,46.26,61.81,1,D0020,Increase Vaccination Drive
56.0,158.54,61.26,60.46,1,D0654,Increase Vaccination Drive
230.0,274.36,46.81,59.01,1,D0516,Increase Vaccination Drive
64.0,226.93,86.16,73.71,1,D0467,Increase Vaccination Drive
61.0,20.54,51.26,81.58,1,D0249,Increase Vaccination Drive
193.0,66.99,63.42,63.97,1,D0342,Increase Vaccination Drive
205.0,330.06,97.48,80.95,1,D0699,Increase Vaccination Drive
201.0,85.22,50.31,63.79,1,D0545,Increase Vaccination Drive
45.0,47.83,79.17,65.13,1,D0606,Increase Vaccination Drive
236.0,72.45,98.72,79.64,1,D0437,Increase Vaccination Drive
116.0,421.02,82.19,68.31,1,D0592,Increase Vaccination Drive
101.0,52.83,66.61,90.04,1,D0066,Increase Vaccination Drive
1.0,94.03,44.08,54.67,1,D0335,Increase Vaccination Drive
89.0,257.04,55.37,87.41,1,D0343,Increase Vaccination Drive
109.0,299.64,50.66,51.22,1,D0289,Increase Vaccination Drive
126.0,356.48,48.56,91.51,1,D0609,Increase Vaccination Drive
217.0,469.29,61.36,61.33,1,D0383,Increase Vaccination Drive
17.0,132.59,50.92,80.54,1,D0223,Increase Vaccination Drive
194.0,70.06,52.15,83.52,1,D0036,Increase Vaccination Drive
292.0,393.17,60.66,53.5,1,D0042,Increase Vaccination Drive
202.0,271.02,49.24,55.66,1,D0543,Increase Vaccination Drive
16.0,107.5,57.7,56.04,1,D0374,Increase Vaccination Drive
5.0,59.89,98.87,65.43,1,D0684,Increase Vaccination Drive
288.0,332.7,66.38,87.72,1,D0482,Increase Vaccination Drive
147.0,125.37,37.25,67.07,1,D0446,Increase Vaccination Drive
234.0,26.81,58.82,81.52,1,D0418,Increase Vaccination Drive
112.0,80.13,61.8,62.87,1,D0705,Increase Vaccination Drive
230.0,92.61,41.95,66.74,1,D0551,Increase Vaccination Drive
220.0,20.53,49.32,88.11,1,D0612,Increase Vaccination Drive
139.0,177.46,83.81,95.63,1,D0135,Increase Vaccination Drive
104.0,18.78,87.43,84.05,1,D0244,Increase Vaccination Drive
299.0,273.36,39.07,92.1,1,D0002,Increase Vaccination Drive
276.0,100.32,40.2,73.17,1,D0667,Increase Vaccination Drive
267.0,221.64,81.0,92.99,1,D0570,Increase Vaccination Drive
293.0,198.09,48.1,93.13,1,D0058,Increase Vaccination Drive
33.0,158.3,70.97,53.24,1,D0304,Increase Vaccination Drive
196.0,388.3,90.36,77.57,1,D0048,Increase Vaccination Drive
271.0,260.31,90.22,86.58,1,D0517,Increase Vaccination Drive
182.0,437.35,84.98,63.16,1,D0041,Increase Vaccination Drive
163.0,465.95,62.86,51.85,1,D0512,Increase Vaccination Drive
170.0,448.0,93.99,78.26,1,D0729,Increase Vaccination Drive
57.0,466.07,80.07,66.76,1,D0327,Increase Vaccination Drive
168.0,443.78,92.57,62.82,1,D0329,Increase Vaccination Drive
26.0,322.64,34.04,53.16,1,D0368,Increase Vaccination Drive
29.0,8.46,79.98,80.54,1,D0223,Increase Vaccination Drive
288.0,134.27,77.69,74.14,1,D0118,Increase Vaccination Drive
85.0,282.72,55.71,95.35,1,D0514,Increase Vaccination Drive
121.0,412.86,52.93,64.05,1,D0139,Increase Vaccination Drive
209.0,421.47,65.56,82.29,1,D0224,Increase Vaccination Drive
176.0,9.2,53.68,76.05,1,D0037,Increase Vaccination Drive
148.0,468.41,96.7,65.86,1,D0038,Increase Vaccination Drive
296.0,173.4,49.7,77.06,1,D0726,Increase Vaccination Drive
138.0,378.52,68.04,57.18,1,D0144,Increase Vaccination Drive
17.0,152.72,67.4,78.65,1,D0393,Increase Vaccination Drive
265.0,365.33,97.95,80.8,1,D0063,Increase Vaccination Drive
111.0,153.34,59.69,76.97,1,D0691,Increase Vaccination Drive
247.0,465.61,38.31,78.53,1,D0589,Increase Vaccination Drive
21.0,434.85,51.17,79.27,1,D0216,Increase Vaccination Drive
5.0,339.33,45.57,50.3,1,D0288,Increase Vaccination Drive
206.0,246.6,73.67,77.72,1,D0584,Increase Vaccination Drive
287.0,431.79,89.53,80.93,1,D0344,Increase Vaccination Drive
261.0,298.13,34.26,80.26,1,D0245,Increase Vaccination Drive
157.0,33.71,42.51,92.78,1,D0672,Increase Vaccination Drive
213.0,280.08,63.68,70.14,1,D0078,Increase Vaccination Drive
196.0,68.41,47.05,74.56,1,D0039,Increase Vaccination Drive
122.0,256.33,72.44,91.55,1,D0089,Increase Vaccination Drive
100.0,149.23,70.58,65.65,1,D0315,Increase Vaccination Drive
235.0,433.86,69.72,59.32,1,D0242,Increase Vaccination Drive
166.0,299.33,56.19,88.42,1,D0001,Increase Vaccination Drive
14.0,40.85,36.05,53.46,1,D0486,Increase Vaccination Drive
182.0,42.27,83.03,85.4,1,D0611,Increase Vaccination Drive
61.0,277.08,38.2,54.18,1,D0334,Increase Vaccination Drive
217.0,179.16,83.7,57.11,1,D0686,Increase Vaccination Drive
294.0,246.43,44.91,97.18,1,D0104,Increase Vaccination Drive
285.0,424.76,52.19,82.44,1,D0527,Increase Vaccination Drive
159.0,412.36,86.61,65.92,1,D0369,Increase Vaccination Drive
193.0,497.0,77.71,87.41,1,D0587,Increase Vaccination Drive
196.0,55.93,36.95,56.91,1,D0685,Increase Vaccination Drive
33.0,20.25,82.87,90.97,1,D0339,Increase Vaccination Drive
74.0,350.31,73.87,63.81,1,D0162,Increase Vaccination Drive
176.0,287.79,40.22,73.82,1,D0600,Increase Vaccination Drive
249.0,323.91,56.68,97.41,1,D0100,Increase Vaccination Drive
85.0,169.13,51.12,79.16,1,D0071,Increase Vaccination Drive
62.0,276.47,63.51,87.4,1,D0522,Increase Vaccination Drive
220.0,237.76,44.62,54.23,1,D0394,Increase Vaccination Drive
26.0,418.06,76.76,62.37,1,D0564,Increase Vaccination Drive
106.0,304.99,79.72,88.69,1,D0503,Increase Vaccination Drive
125.0,136.51,56.25,65.45,1,D0466,Increase Vaccination Drive
157.0,240.57,48.5,67.22,1,D0717,Increase Vaccination Drive
106.0,329.75,93.03,66.33,1,D0152,Increase Vaccination Drive
85.0,118.85,73.66,61.3,1,D0441,Increase Vaccination Drive
108.0,483.2,77.73,84.13,1,D0417,Increase Vaccination Drive
46.0,272.85,85.85,76.08,1,D0191,Increase Vaccination Drive
257.0,105.99,57.39,81.15,1,D0529,Increase Vaccination Drive
174.0,339.56,64.53,69.55,1,D0614,Increase Vaccination Drive
290.0,401.51,44.43,61.17,1,D0059,Increase Vaccination Drive
133.0,74.72,63.13,76.27,1,D0483,Increase Vaccination Drive
33.0,269.75,81.71,95.35,1,D0511,Increase Vaccination Drive
41.0,143.63,34.18,82.02,1,D0261,Increase Vaccination Drive
126.0,94.2,50.1,92.1,1,D0518,Increase Vaccination Drive
144.0,96.89,32.47,83.11,1,D0282,Increase Vaccination Drive
11.0,137.29,48.61,88.69,1,D0503,Increase Vaccination Drive
92.0,190.72,88.3,52.39,1,D0718,Increase Vaccination Drive
185.0,30.18,55.69,66.56,1,D0594,Increase Vaccination Drive
227.0,131.74,46.25,73.17,1,D0667,Increase Vaccination Drive
296.0,456.61,53.58,95.85,1,D0200,Increase Vaccination Drive
249.0,184.19,83.73,66.32,1,D0425,Increase Vaccination Drive
182.0,37.64,77.82,83.04,1,D0214,Increase Vaccination Drive
196.0,110.24,58.87,76.67,1,D0168,Increase Vaccination Drive
245.0,193.95,79.09,71.93,1,D0392,Increase Vaccination Drive
178.0,270.15,42.78,59.3,1,D0160,Increase Vaccination Drive
190.0,316.2,43.67,96.67,1,D0129,Increase Vaccination Drive
251.0,495.32,33.9,89.99,1,D0246,Increase Vaccination Drive
61.0,375.71,68.04,95.85,1,D0200,Increase Vaccination Drive
214.0,389.79,85.04,70.02,1,D0043,Increase Vaccination Drive
48.0,226.99,32.68,71.41,1,D0138,Increase Vaccination Drive
115.0,292.89,40.15,80.42,1,D0271,Increase Vaccination Drive
147.0,397.51,46.69,64.24,1,D0213,Increase Vaccination Drive
199.0,287.74,63.9,77.37,1,D0014,Increase Vaccination Drive
222.0,60.24,79.49,65.39,1,D0241,Increase Vaccination Drive
243.0,110.62,51.7,97.39,1,D0659,Increase Vaccination Drive
9.0,175.61,97.7,64.6,1,D0474,Increase Vaccination Drive
7.0,307.47,64.72,94.17,1,D0471,Increase Vaccination Drive
18.0,128.13,97.58,89.58,1,D0364,Increase Vaccination Drive
269.0,253.07,93.74,94.11,1,D0233,Increase Vaccination Drive
109.0,292.78,89.4,63.81,1,D0162,Increase Vaccination Drive
61.0,215.7,31.85,85.49,1,D0649,Increase Vaccination Drive
110.0,201.37,82.57,95.6,1,D0442,Increase Vaccination Drive
241.0,426.27,55.77,61.18,1,D0235,Increase Vaccination Drive
192.0,490.63,60.18,55.2,1,D0187,Increase Vaccination Drive
214.0,52.12,81.55,62.87,1,D0705,Increase Vaccination Drive
17.0,472.81,58.84,53.04,1,D0354,Increase Vaccination Drive
51.0,227.74,31.95,95.92,1,D0719,Increase Vaccination Drive
289.0,402.55,93.79,83.04,1,D0262,Increase Vaccination Drive
97.0,223.97,63.78,74.74,1,D0429,Increase Vaccination Drive
106.0,227.48,87.3,57.93,1,D0436,Increase Vaccination Drive
8.0,263.79,60.17,78.85,1,D0194,Increase Vaccination Drive
152.0,367.97,77.73,75.35,1,D0596,Increase Vaccination Drive
157.0,374.06,62.45,93.26,1,D0528,Increase Vaccination Drive
285.0,401.32,40.49,71.13,1,D0077,Increase Vaccination Drive
255.0,11.55,87.31,97.58,1,D0435,Increase Vaccination Drive
155.0,205.19,37.41,65.17,1,D0005,Increase Vaccination Drive
99.0,359.27,69.87,80.6,1,D0390,Increase Vaccination Drive
196.0,404.64,35.21,92.99,1,D0570,Increase Vaccination Drive
99.0,338.81,81.08,76.68,1,D0330,Increase Vaccination Drive
9.0,490.0,80.28,83.79,1,D0615,Increase Vaccination Drive
254.0,220.77,87.84,53.24,1,D0304,Increase Vaccination Drive
88.0,387.42,56.17,53.82,1,D0569,Increase Vaccination Drive
123.0,212.72,79.93,60.54,1,D0438,Increase Vaccination Drive
249.0,486.57,33.25,76.54,1,D0303,Increase Vaccination Drive
115.0,66.29,55.1,87.61,1,D0275,Increase Vaccination Drive
173.0,387.28,61.52,65.55,1,D0681,Increase Vaccination Drive
50.0,313.87,69.87,68.69,1,D0433,Increase Vaccination Drive
284.0,379.12,34.69,70.02,1,D0043,Increase Vaccination Drive
247.0,455.84,47.15,68.08,1,D0653,Increase Vaccination Drive
133.0,107.75,53.57,88.13,1,D0641,Increase Vaccination Drive
137.0,47.12,41.3,80.6,1,D0390,Increase Vaccination Drive
215.0,353.84,52.56,57.02,1,D0075,Increase Vaccination Drive
271.0,312.7,44.67,88.69,1,D0503,Increase Vaccination Drive
142.0,193.4,80.72,81.69,1,D0189,Increase Vaccination Drive
119.0,416.31,83.1,97.61,1,D0172,Increase Vaccination Drive
194.0,97.91,71.2,88.11,1,D0612,Increase Vaccination Drive
93.0,97.89,48.02,65.37,1,D0627,Increase Vaccination Drive
25.0,451.23,78.03,59.55,1,D0091,Increase Vaccination Drive
239.0,11.52,57.66,55.37,1,D0286,Increase Vaccination Drive
266.0,404.2,50.17,92.1,1,D0002,Increase Vaccination Drive
158.0,60.19,35.17,66.33,1,D0152,Increase Vaccination Drive
276.0,228.95,36.89,62.4,1,D0515,Increase Vaccination Drive
71.0,234.09,85.35,87.69,1,D0706,Increase Vaccination Drive
228.0,485.42,42.23,78.26,1,D0729,Increase Vaccination Drive
153.0,493.01,41.4,96.49,1,D0376,Increase Vaccination Drive
131.0,253.95,95.25,78.22,1,D0291,Increase Vaccination Drive
133.0,81.33,98.45,62.93,1,D0165,Increase Vaccination Drive
189.0,15.59,38.96,65.86,1,D0038,Increase Vaccination Drive
150.0,475.03,85.17,51.47,1,D0016,Increase Vaccination Drive
102.0,216.43,32.22,97.58,1,D0435,Increase Vaccination Drive
129.0,284.16,49.63,63.33,1,D0302,Increase Vaccination Drive
138.0,203.45,40.3,70.66,1,D0057,Increase Vaccination Drive
254.0,328.11,79.86,66.3,1,D0447,Increase Vaccination Drive
156.0,39.7,59.6,75.58,1,D0083,Increase Vaccination Drive
220.0,47.16,96.06,94.25,1,D0553,Increase Vaccination Drive
71.0,216.17,83.3,53.01,1,D0509,Increase Vaccination Drive
17.0,1.96,81.58,65.84,1,D0722,Increase Vaccination Drive
289.0,455.89,80.81,73.46,1,D0696,Increase Vaccination Drive
135.0,351.97,51.18,50.74,1,D0356,Increase Vaccination Drive
241.0,144.23,92.68,60.85,1,D0602,Increase Vaccination Drive
173.0,32.91,96.01,53.19,1,D0274,Increase Vaccination Drive
136.0,182.7,78.34,59.01,1,D0516,Increase Vaccination Drive
233.0,208.73,53.0,86.89,1,D0458,Increase Vaccination Drive
239.0,60.1,46.36,80.18,1,D0105,Increase Vaccination Drive
10.0,32.1,88.56,73.27,1,D0049,Increase Vaccination Drive
100.0,55.22,65.22,75.96,1,D0670,Increase Vaccination Drive
54.0,296.81,37.45,80.93,1,D0344,Increase Vaccination Drive
281.0,21.95,87.26,92.41,1,D0370,Increase Vaccination Drive
221.0,186.34,75.64,60.38,1,D0044,Increase Vaccination Drive
214.0,8.06,79.18,81.26,1,D0258,Increase Vaccination Drive
119.0,307.0,34.14,80.47,1,D0663,Increase Vaccination Drive
114.0,260.5,96.21,56.55,1,D0650,Increase Vaccination Drive
43.0,306.16,64.15,85.57,1,D0388,Increase Vaccination Drive
61.0,127.41,73.08,63.08,1,D0633,Increase Vaccination Drive
252.0,28.84,58.88,67.24,1,D0581,Increase Vaccination Drive
98.0,105.34,95.06,56.05,1,D0463,Increase Vaccination Drive
72.0,463.0,45.46,87.47,1,D0547,Increase Vaccination Drive
278.0,197.12,55.49,97.23,1,D0675,Increase Vaccination Drive
73.0,217.49,91.87,50.0,1,D0448,Increase Vaccination Drive
80.0,264.4,33.37,50.86,1,D0428,Increase Vaccination Drive
134.0,108.88,36.22,57.11,1,D0686,Increase Vaccination Drive
187.0,210.01,93.02,97.61,1,D0172,Increase Vaccination Drive
76.0,278.23,48.05,84.51,1,D0163,Increase Vaccination Drive
272.0,31.04,30.92,56.27,1,D0666,Increase Vaccination Drive
60.0,444.8,82.74,68.08,1,D0653,Increase Vaccination Drive
256.0,485.7,49.8,72.13,1,D0053,Increase Vaccination Drive
42.0,112.31,44.67,79.16,1,D0071,Increase Vaccination Drive
133.0,74.52,34.73,87.25,1,D0703,Increase Vaccination Drive
225.0,166.11,50.27,97.45,1,D0576,Increase Vaccination Drive
193.0,236.33,41.81,90.47,1,D0616,Increase Vaccination Drive
246.0,450.97,75.7,76.12,1,D0113,Increase Vaccination Drive
77.0,290.75,90.52,73.19,1,D0484,Increase Vaccination Drive
4.0,330.23,33.82,96.53,1,D0269,Increase Vaccination Drive
192.0,351.31,76.05,88.38,1,D0432,Increase Vaccination Drive
166.0,150.0,89.2,86.84,1,D0598,Increase Vaccination Drive
256.0,161.73,95.28,55.66,1,D0543,Increase Vaccination Drive
220.0,425.92,66.81,95.92,1,D0719,Increase Vaccination Drive
110.0,406.55,52.93,77.47,1,D0426,Increase Vaccination Drive
281.0,161.6,62.48,79.07,1,D0006,Increase Vaccination Drive
287.0,251.98,36.99,59.92,1,D0578,Increase Vaccination Drive
92.0,252.82,74.88,77.4,1,D0123,Increase Vaccination Drive
110.0,339.85,39.23,79.03,1,D0689,Increase Vaccination Drive
67.0,438.15,52.83,50.17,1,D0546,Increase Vaccination Drive
146.0,185.87,56.52,80.18,1,D0105,Increase Vaccination Drive
23.0,18.89,40.62,76.82,1,D0462,Increase Vaccination Drive
246.0,175.36,65.09,65.22,1,D0537,Increase Vaccination Drive
121.0,366.96,79.54,66.26,1,D0702,Increase Vaccination Drive
39.0,349.98,67.26,97.38,1,D0647,Increase Vaccination Drive
156.0,479.14,39.21,67.84,1,D0652,Increase Vaccination Drive
290.0,81.43,45.27,50.96,1,D0651,Increase Vaccination Drive
170.0,333.45,66.36,54.76,1,D0384,Increase Vaccination Drive
262.0,199.18,96.9,97.39,1,D0659,Increase Vaccination Drive
8.0,301.82,71.15,97.96,1,D0485,Increase Vaccination Drive
185.0,325.53,41.42,86.08,1,D0669,Increase Vaccination Drive
207.0,242.8,91.68,85.06,1,D0534,Increase Vaccination Drive
74.0,71.3,35.48,53.69,1,D0093,Increase Vaccination Drive
258.0,190.26,69.3,64.48,1,D0115,Increase Vaccination Drive
121.0,157.83,33.63,54.67,1,D0335,Increase Vaccination Drive
130.0,4.96,76.81,97.18,1,D0104,Increase Vaccination Drive
229.0,405.37,81.8,54.18,1,D0334,Increase Vaccination Drive
136.0,267.77,91.99,75.6,1,D0664,Increase Vaccination Drive
275.0,104.44,89.14,63.01,1,D0102,Increase Vaccination Drive
100.0,84.28,45.14,82.44,1,D0527,Increase Vaccination Drive
175.0,312.83,73.74,64.6,1,D0474,Increase Vaccination Drive
68.0,382.26,43.86,85.7,1,D0097,Increase Vaccination Drive
262.0,333.3,48.6,66.08,1,D0109,Increase Vaccination Drive
50.0,304.29,33.94,56.42,1,D0622,Increase Vaccination Drive
80.0,406.58,81.28,85.49,1,D0649,Increase Vaccination Drive
82.0,414.7,38.82,67.99,1,D0566,Increase Vaccination Drive
112.0,479.85,72.37,57.53,1,D0724,Increase Vaccination Drive
191.0,404.94,65.74,75.6,1,D0664,Increase Vaccination Drive
16.0,99.61,45.32,59.73,1,D0103,Increase Vaccination Drive
31.0,468.14,44.71,78.69,1,D0122,Increase Vaccination Drive
74.0,126.38,70.03,61.17,1,D0278,Increase Vaccination Drive
32.0,216.85,31.47,76.08,1,D0191,Increase Vaccination Drive
190.0,151.68,83.65,88.93,1,D0265,Increase Vaccination Drive
112.0,160.33,70.54,59.48,1,D0604,Increase Vaccination Drive
252.0,326.16,31.07,87.18,1,D0677,Increase Vaccination Drive
215.0,128.95,35.29,66.33,1,D0027,Increase Vaccination Drive
91.0,29.0,66.13,63.1,1,D0630,Increase Vaccination Drive
68.0,85.64,54.41,54.77,1,D0590,Increase Vaccination Drive
264.0,192.44,93.96,77.06,1,D0726,Increase Vaccination Drive
150.0,70.92,79.93,55.44,1,D0311,Increase Vaccination Drive
287.0,216.92,47.16,91.89,1,D0145,Increase Vaccination Drive
131.0,43.73,41.5,51.11,1,D0626,Increase Vaccination Drive
151.0,275.38,93.61,87.02,1,D0607,Increase Vaccination Drive
162.0,334.96,44.8,67.24,1,D0581,Increase Vaccination Drive
173.0,87.21,94.62,57.81,1,D0532,Increase Vaccination Drive
248.0,216.17,64.13,77.57,1,D0048,Increase Vaccination Drive
195.0,167.33,57.5,69.55,1,D0614,Increase Vaccination Drive
89.0,96.26,65.78,85.19,1,D0680,Increase Vaccination Drive
264.0,410.03,34.48,65.45,1,D0466,Increase Vaccination Drive
270.0,253.13,30.93,65.13,1,D0606,Increase Vaccination Drive
142.0,494.54,61.77,73.71,1,D0467,Increase Vaccination Drive
201.0,142.86,94.97,89.59,1,D0018,Increase Vaccination Drive
253.0,191.58,88.72,61.17,1,D0278,Increase Vaccination Drive
149.0,11.28,35.36,51.22,1,D0289,Increase Vaccination Drive
162.0,204.75,30.52,63.79,1,D0545,Increase Vaccination Drive
254.0,328.08,76.25,60.46,1,D0654,Increase Vaccination Drive
