district,week,rainfall_mm,humidity,district_code,district_name
District_170,16,277.37,46.67,D0170,District_170
District_170,17,38.38,83.88,D0170,District_170
District_170,18,2.09,48.5,D0170,District_170
District_170,19,335.22,80.91,D0170,District_170
District_170,20,320.91,88.61,D0170,District_170
District_170,21,205.39,84.9,D0170,District_170
District_170,22,244.82,49.18,D0170,District_170
District_170,23,207.72,58.11,D0170,District_170
District_170,24,12.0,58.93,D0170,District_170
District_170,25,167.69,64.39,D0170,District_170
District_170,26,88.54,41.72,D0170,District_170
District_171,1,49.21,61.67,D0171,District_171
District_171,2,478.36,65.75,D0171,District_171
District_171,3,299.68,67.22,D0171,District_171
District_171,4,364.33,87.39,D0171,District_171
District_171,5,157.68,66.21,D0171,District_171
District_171,6,196.57,46.15,D0171,District_171
District_171,7,118.46,76.42,D0171,District_171
District_171,8,48.48,85.81,D0171,District_171
District_171,9,89.52,52.36,D0171,District_171
District_171,10,398.76,75.17,D0171,District_171
District_171,11,338.77,40.29,D0171,District_171
District_171,12,273.46,53.93,D0171,District_171
District_171,13,237.54,93.65,D0171,District_171
District_171,14,461.22,93.79,D0171,District_171
District_171,15,36.37,70.27,D0171,District_171
District_171,16,140.3,79.16,D0171,District_171
District_171,17,174.97,89.78,D0171,District_171
District_171,18,391.21,97.1,D0171,District_171
District_171,19,496.26,64.29,D0171,District_171
District_171,20,120.34,69.31,D0171,District_171
District_171,21,437.15,59.09,D0171,District_171
District_171,22,415.31,35.04,D0171,District_171
District_171,23,112.33,59.6,D0171,District_171
District_171,24,199.67,85.34,D0171,District_171
District_171,25,204.84,86.34,D0171,District_171
District_171,26,489.11,92.47,D0171,District_171
District_172,1,90.45,33.6,D0172,District_172
District_172,2,399.58,66.9,D0172,District_172
District_172,3,167.1,37.52,D0172,District_172
District_172,4,365.44,44.05,D0172,District_172
District_172,5,210.01,93.02,D0172,District_172
District_172,6,289.18,64.78,D0172,District_172
District_172,7,416.31,83.1,D0172,District_172
District_172,8,402.08,34.51,D0172,District_172
District_172,9,433.21,59.18,D0172,District_172
District_172,10,29.81,77.2,D0172,District_172
District_172,11,346.03,39.34,D0172,District_172
District_172,12,69.99,52.81,D0172,District_172
District_172,13,207.91,34.52,D0172,District_172
District_172,14,274.29,75.59,D0172,District_172
District_172,15,201.37,97.96,D0172,District_172
District_172,16,259.81,87.89,D0172,District_172
District_172,17,498.26,98.22,D0172,District_172
District_172,18,67.61,89.19,D0172,District_172
District_172,19,337.73,89.86,D0172,District_172
District_172,20,198.0,70.4,D0172,District_172
District_172,21,66.5,66.28,D0172,District_172
District_172,22,79.37,58.44,D0172,District_172
District_172,23,474.64,87.27,D0172,District_172
District_172,24,439.8,42.74,D0172,District_172
District_172,25,453.52,33.94,D0172,District_172
District_172,26,495.77,96.35,D0172,District_172
District_173,1,104.16,30.26,D0173,District_173
District_173,2,177.72,98.38,D0173,District_173
District_173,3,334.61,81.02,D0173,District_173
District_173,4,241.9,52.99,D0173,District_173
District_173,5,209.19,78.85,D0173,District_173
District_173,6,178.91,87.25,D0173,District_173
District_173,7,296.89,47.18,D0173,District_173
District_173,8,287.8,83.96,D0173,District_173
District_173,9,80.73,86.31,D0173,District_173
District_173,10,235.87,47.45,D0173,District_173
District_173,11,276.74,32.93,D0173,District_173
District_173,12,285.14,44.29,D0173,District_173
District_173,13,105.05,44.05,D0173,District_173
District_173,14,371.14,34.57,D0173,District_173
District_173,15,12.6,80.82,D0173,District_173
District_173,16,177.42,56.6,D0173,District_173
District_173,17,390.11,91.91,D0173,District_173
District_173,18,281.95,47.65,D0173,District_173
District_173,19,130.58,61.73,D0173,District_173
District_173,20,347.48,74.73,D0173,District_173
District_173,21,283.7,91.42,D0173,District_173
District_173,22,398.12,66.72,D0173,District_173
District_173,23,367.51,56.15,D0173,District_173
District_173,24,305.05,90.69,D0173,District_173
District_173,25,244.09,51.72,D0173,District_173
District_173,26,66.59,35.56,D0173,District_173
District_174,1,130.67,61.15,D0174,District_174
District_174,2,209.55,84.96,D0174,District_174
District_174,3,299.65,32.15,D0174,District_174
District_174,4,256.85,71.01,D0174,District_174
District_174,5,144.09,71.61,D0174,District_174
District_174,6,3.23,95.0,D0174,District_174
District_174,7,248.12,50.05,D0174,District_174
District_174,8,142.81,49.52,D0174,District_174
District_174,9,367.3,60.83,D0174,District_174
District_174,10,11.97,54.98,D0174,District_174
District_174,11,292.41,81.54,D0174,District_174
District_174,12,470.74,74.92,D0174,District_174
District_174,13,87.2,83.12,D0174,District_174
District_174,14,235.82,87.4,D0174,District_174
District_174,15,45.71,94.61,D0174,District_174
District_174,16,312.84,60.17,D0174,District_174
District_174,17,275.27,98.93,D0174,District_174
District_174,18,203.68,45.1,D0174,District_174
District_174,19,260.69,80.01,D0174,District_174
District_174,20,448.29,67.38,D0174,District_174
District_174,21,98.15,87.18,D0174,District_174
District_174,22,11.28,63.37,D0174,District_174
District_174,23,430.83,84.88,D0174,District_174
District_174,24,288.56,95.11,D0174,District_174
District_174,25,445.33,81.26,D0174,District_174
District_174,26,298.47,84.33,D0174,District_174
District_175,1,405.08,34.7,D0175,District_175
District_175,2,214.84,44.35,D0175,District_175
District_175,3,374.93,98.2,D0175,District_175
District_175,4,456.52,78.52,D0175,District_175
District_175,5,286.06,69.3,D0175,District_175
District_175,6,90.39,55.69,D0175,District_175
District_175,7,134.4,33.11,D0175,District_175
District_175,8,99.32,55.84,D0175,District_175
District_175,9,123.43,64.92,D0175,District_175
District_175,10,153.21,44.8,D0175,District_175
District_175,11,277.57,42.12,D0175,District_175
District_175,12,294.0,65.59,D0175,District_175
District_175,13,213.25,71.01,D0175,District_175
District_175,14,307.71,46.79,D0175,District_175
District_175,15,40.79,71.12,D0175,District_175
District_175,16,43.89,93.02,D0175,District_175
District_175,17,85.91,63.12,D0175,District_175
District_175,18,259.04,90.02,D0175,District_175
District_175,19,107.0,94.91,D0175,District_175
District_175,20,141.64,36.47,D0175,District_175
District_175,21,200.16,36.71,D0175,District_175
District_175,22,405.93,63.32,D0175,District_175
District_175,23,6.93,71.17,D0175,District_175
District_175,24,324.69,59.81,D0175,District_175
District_175,25,334.44,52.85,D0175,District_175
District_175,26,399.33,74.87,D0175,District_175
District_176,1,466.38,30.15,D0176,District_176
District_176,2,10.07,97.77,D0176,District_176
District_176,3,76.89,46.25,D0176,District_176
District_176,4,443.09,94.2,D0176,District_176
District_176,5,229.26,37.63,D0176,District_176
District_176,6,282.3,46.67,D0176,District_176
District_176,7,331.51,46.44,D0176,District_176
District_176,8,339.53,99.73,D0176,District_176
District_176,9,465.87,30.32,D0176,District_176
District_176,10,498.47,74.77,D0176,District_176
District_176,11,360.08,90.88,D0176,District_176
District_176,12,143.61,77.06,D0176,District_176
District_176,13,439.88,55.39,D0176,District_176
District_176,14,24.61,97.08,D0176,District_176
District_176,15,115.54,92.55,D0176,District_176
District_176,16,448.69,60.38,D0176,District_176
District_176,17,128.1,70.13,D0176,District_176
District_176,18,110.33,97.73,D0176,District_176
District_176,19,69.06,98.78,D0176,District_176
District_176,20,429.56,61.49,D0176,District_176
District_176,21,250.03,89.31,D0176,District_176
District_176,22,337.45,51.14,D0176,District_176
District_176,23,119.53,56.03,D0176,District_176
District_176,24,379.02,41.54,D0176,District_176
District_176,25,380.0,44.64,D0176,District_176
District_176,26,156.3,75.98,D0176,District_176
District_177,1,205.34,65.75,D0177,District_177
District_177,2,104.85,46.18,D0177,District_177
District_177,3,488.28,58.2,D0177,District_177
District_177,4,322.8,56.12,D0177,District_177
District_177,5,467.27,99.12,D0177,District_177
District_177,6,151.69,89.75,D0177,District_177
District_177,7,390.95,57.16,D0177,District_177
District_177,8,382.93,93.97,D0177,District_177
District_177,9,345.83,53.98,D0177,District_177
District_177,10,482.82,76.75,D0177,District_177
District_177,11,196.78,97.67,D0177,District_177
District_177,12,65.36,57.32,D0177,District_177
District_177,13,335.85,77.59,D0177,District_177
District_177,14,364.65,50.71,D0177,District_177
District_177,15,287.53,48.64,D0177,District_177
District_177,16,103.41,70.19,D0177,District_177
District_177,17,252.23,98.55,D0177,District_177
District_177,18,156.09,61.72,D0177,District_177
District_177,19,213.73,95.63,D0177,District_177
District_177,20,322.61,94.01,D0177,District_177
District_177,21,372.61,47.76,D0177,District_177
District_177,22,116.11,58.13,D0177,District_177
District_177,23,202.66,75.03,D0177,District_177
District_177,24,134.58,66.26,D0177,District_177
District_177,25,99.32,36.72,D0177,District_177
District_177,26,391.69,99.56,D0177,District_177
District_178,1,454.63,82.69,D0178,District_178
District_178,2,185.12,60.64,D0178,District_178
District_178,3,375.64,73.27,D0178,District_178
District_178,4,448.5,36.13,D0178,District_178
District_178,5,423.06,64.67,D0178,District_178
District_178,6,91.41,95.16,D0178,District_178
District_178,7,478.15,92.76,D0178,District_178
District_178,8,188.34,53.62,D0178,District_178
District_178,9,169.62,67.2,D0178,District_178
District_178,10,31.22,78.82,D0178,District_178
District_178,11,243.09,53.8,D0178,District_178
District_178,12,54.51,34.54,D0178,District_178
District_178,13,124.27,65.38,D0178,District_178
District_178,14,158.47,72.11,D0178,District_178
District_178,15,404.41,30.41,D0178,District_178
District_178,16,437.74,36.69,D0178,District_178
District_178,17,151.23,44.51,D0178,District_178
District_178,18,429.35,54.36,D0178,District_178
District_178,19,428.62,67.87,D0178,District_178
District_178,20,382.33,50.57,D0178,District_178
District_178,21,73.35,49.33,D0178,District_178
District_178,22,345.16,90.85,D0178,District_178
District_178,23,472.51,40.15,D0178,District_178
District_178,24,341.27,64.68,D0178,District_178
District_178,25,165.81,96.7,D0178,District_178
District_178,26,250.29,73.75,D0178,District_178
District_179,1,322.86,80.2,D0179,District_179
District_179,2,255.29,60.19,D0179,District_179
District_179,3,59.98,31.4,D0179,District_179
District_179,4,156.03,75.23,D0179,District_179
District_179,5,401.2,74.23,D0179,District_179
District_179,6,430.71,37.73,D0179,District_179
District_179,7,68.65,62.35,D0179,District_179
District_179,8,476.19,94.07,D0179,District_179
District_179,9,164.41,44.36,D0179,District_179
District_179,10,331.16,62.28,D0179,District_179
District_179,11,375.91,62.28,D0179,District_179
District_179,12,405.97,86.75,D0179,District_179
District_179,13,472.87,87.72,D0179,District_179
District_179,14,156.46,83.15,D0179,District_179
District_179,15,429.25,55.58,D0179,District_179
District_179,16,65.84,35.04,D0179,District_179
District_179,17,352.52,54.46,D0179,District_179
District_179,18,370.99,77.59,D0179,District_179
District_179,19,338.86,79.19,D0179,District_179
District_179,20,126.16,97.55,D0179,District_179
District_179,21,436.52,61.75,D0179,District_179
District_179,22,84.43,74.27,D0179,District_179
District_179,23,26.82,67.74,D0179,District_179
District_179,24,358.73,40.54,D0179,District_179
District_179,25,237.74,62.28,D0179,District_179
District_179,26,424.55,68.14,D0179,District_179
District_180,1,191.7,96.55,D0180,District_180
District_180,2,84.14,55.66,D0180,District_180
District_180,3,418.22,98.61,D0180,District_180
District_180,4,274.45,67.96,D0180,District_180
District_180,5,94.6,46.97,D0180,District_180
District_180,6,360.19,43.42,D0180,District_180
District_180,7,255.56,39.92,D0180,District_180
District_180,8,302.16,61.71,D0180,District_180
District_180,9,230.45,31.53,D0180,District_180
District_180,10,414.35,61.15,D0180,District_180
District_180,11,414.78,99.19,D0180,District_180
District_180,12,354.69,76.91,D0180,District_180
District_180,13,52.7,83.19,D0180,District_180
District_180,14,419.43,38.33,D0180,District_180
District_180,15,335.51,63.12,D0180,District_180
District_180,16,348.51,50.04,D0180,District_180
District_180,17,181.49,92.59,D0180,District_180
District_180,18,439.64,42.69,D0180,District_180
District_180,19,362.69,62.11,D0180,District_180
District_180,20,56.3,71.16,D0180,District_180
District_180,21,203.89,65.98,D0180,District_180
District_180,22,443.19,88.12,D0180,District_180
District_180,23,23.6,46.2,D0180,District_180
District_180,24,480.71,56.42,D0180,District_180
District_180,25,339.58,85.45,D0180,District_180
District_180,26,315.69,66.96,D0180,District_180
District_181,1,135.28,58.15,D0181,District_181
District_181,2,124.4,32.06,D0181,District_181
District_181,3,471.03,82.74,D0181,District_181
District_181,4,149.14,98.05,D0181,District_181
District_181,5,387.75,73.42,D0181,District_181
District_181,6,196.56,89.96,D0181,District_181
District_181,7,69.63,66.18,D0181,District_181
District_181,8,5.36,46.22,D0181,District_181
District_181,9,272.13,31.01,D0181,District_181
District_181,10,487.89,75.74,D0181,District_181
District_181,11,184.57,64.52,D0181,District_181
District_181,12,178.6,84.75,D0181,District_181
District_181,13,172.05,78.63,D0181,District_181
District_181,14,260.27,99.16,D0181,District_181
District_181,15,220.33,65.72,D0181,District_181
District_181,16,439.96,59.9,D0181,District_181
District_181,17,252.76,50.07,D0181,District_181
District_181,18,253.88,63.38,D0181,District_181
District_181,19,69.19,91.1,D0181,District_181
District_181,20,491.37,32.97,D0181,District_181
District_181,21,124.99,98.45,D0181,District_181
District_181,22,36.68,99.53,D0181,District_181
District_181,23,331.57,71.85,D0181,District_181
District_181,24,297.68,53.21,D0181,District_181
District_181,25,207.57,45.61,D0181,District_181
District_181,26,211.1,49.35,D0181,District_181
District_182,1,392.53,33.51,D0182,District_182
District_182,2,97.86,63.26,D0182,District_182
District_182,3,410.13,34.01,D0182,District_182
District_182,4,324.37,80.29,D0182,District_182
District_182,5,209.48,56.04,D0182,District_182
District_182,6,229.01,43.96,D0182,District_182
District_182,7,128.32,68.14,D0182,District_182
District_182,8,376.06,98.16,D0182,District_182
District_182,9,256.44,78.66,D0182,District_182
District_182,10,160.43,64.42,D0182,District_182
District_182,11,298.03,84.38,D0182,District_182
District_182,12,497.87,81.62,D0182,District_182
District_182,13,217.63,92.42,D0182,District_182
District_182,14,460.35,44.33,D0182,District_182
District_182,15,172.51,90.12,D0182,District_182
District_182,16,27.37,51.07,D0182,District_182
District_182,17,102.12,95.87,D0182,District_182
District_182,18,209.35,49.67,D0182,District_182
District_182,19,109.82,94.88,D0182,District_182
District_182,20,0.11,97.47,D0182,District_182
District_182,21,457.5,40.18,D0182,District_182
